time,ax,ay,az
41.66,0.082922,0.177221,0.774686
41.68,-0.200167,0.099241,0.387868
41.7,0.086988,-0.017988,0.800627
41.72,-0.031901,-0.236145,0.322784
41.74,0.546189,-0.058841,0.147848
41.76,0.704033,0.964314,0.000785
41.78,0.727186,1.807506,-0.224625
41.8,0.491792,3.014037,-0.426458
41.82,0.660838,4.450279,-0.643261
41.84,0.655002,4.227651,-0.57892
41.86,0.535333,3.780854,-0.683507
41.88,0.436922,2.564108,-0.514844
41.9,0.447027,1.269195,-0.71956
41.92,0.409659,0.688621,-0.895583
41.94,0.046075,0.535735,-0.960479
41.96,-0.191697,1.034336,-0.841506
41.98,-0.158344,1.166191,-0.411387
42.0,-0.469247,1.368858,-0.405021
42.02,-0.546888,2.086349,-0.221558
42.04,-0.401415,1.543622,0.016559
42.06,-0.205788,1.427399,-0.059595
42.08,-0.428776,0.903826,0.090273
42.1,-0.758519,0.347034,0.522495
42.12,-0.676635,0.112926,0.52621
42.14,-0.417062,0.296572,0.875211
42.16,-0.438059,0.244498,0.645278
42.18,-0.019144,0.136098,0.837456
42.2,-0.387444,0.197791,0.721
42.22,-0.106782,-0.163562,0.653519
42.24,0.193863,0.088873,0.667582
42.26,0.529605,-0.229061,0.584427
42.28,0.165509,0.209292,0.481664
42.3,0.482672,0.449094,0.317331
42.32,0.608901,0.690224,0.183546
42.34,0.845295,2.299161,-0.167462
42.36,0.894853,3.483315,-0.126395
42.38,0.688772,4.675058,-0.699498
42.4,0.423982,4.429672,-0.631474
42.42,0.417242,3.595079,-0.784393
42.44,0.423004,2.026893,-0.803106
42.46,-0.084778,0.569361,-0.837671
42.48,0.464727,0.340869,-0.791488
42.5,0.31168,0.4917,-0.660454
42.52,-0.087815,0.606452,-0.776893
42.54,-0.337639,1.201094,-0.636588
42.56,-0.450707,1.652648,-0.198129
42.58,-0.117789,1.653448,-0.167659
42.6,-0.690249,1.571392,-0.289888
42.62,-0.327365,1.261133,0.292193
42.64,-0.758135,0.430606,0.577006
42.66,-0.825323,0.298947,0.657372
42.68,-0.522883,0.201964,0.809093
42.7,-0.504688,0.255346,0.524233
42.72,-0.150659,-0.079414,0.801248
42.74,-0.356384,-0.153721,0.757731
42.76,0.017778,-0.04685,0.813399
42.78,-0.055677,0.26548,0.509036
42.8,-0.102272,0.288082,0.312031
42.82,0.533889,0.026768,0.576449
42.84,0.436719,-0.000233,0.4379
42.86,0.786546,0.690499,0.084001
42.88,0.735125,0.937296,-0.021
42.9,0.611245,2.621564,-0.375718
42.92,0.757177,3.625557,-0.584859
42.94,0.728861,4.388363,-0.793471
42.96,0.648885,3.825165,-0.678392
42.98,0.283578,2.833179,-0.555434
43.0,0.447914,1.381767,-0.813052
43.02,0.24505,1.064129,-0.730907
43.04,-0.076489,0.193077,-0.680411
43.06,0.084391,0.408636,-0.814188
43.08,-0.08733,0.920645,-1.018344
43.1,-0.329763,1.464849,-0.718243
43.12,-0.269005,1.417133,-0.307324
43.14,-0.616695,1.476519,-0.138129
43.16,-0.570386,1.939144,0.133097
43.18,-0.830251,1.315068,0.334746
43.2,-0.471524,1.175499,0.650167
43.22,-0.681098,0.512276,0.868831
43.24,-0.330388,0.063712,0.405441
43.26,-0.675951,0.206944,0.71124
43.28,-0.367856,-0.091545,0.654489
43.3,-0.128388,0.001102,0.864445
43.32,-0.335726,0.359473,0.95211
43.34,0.205789,-0.411581,0.844867
43.36,-0.036812,0.093686,0.785469
43.38,0.462921,0.187608,0.757597
43.4,0.43551,0.01475,0.244704
43.42,0.50126,0.733549,-0.007841
43.44,0.682888,1.396778,-0.097426
43.46,0.454183,2.585348,-0.161228
43.48,0.568478,4.103986,-0.6168
43.5,0.35017,4.293124,-0.357595
43.52,0.493652,3.963012,-0.557439
43.54,0.530619,2.583251,-0.949607
43.56,0.274061,1.132251,-0.797417
43.58,0.09181,0.729612,-0.769657
43.6,0.020606,0.565322,-0.344556
43.62,-0.336964,1.071446,-0.84778
43.64,-0.395734,0.764478,-0.487801
43.66,-0.282739,1.270204,-0.550405
43.68,-0.535532,1.839113,-0.117159
43.7,-0.544891,1.652184,-0.188212
43.72,-0.911932,1.552311,0.105973
43.74,-0.65155,1.048782,0.394569
43.76,-0.549156,0.788961,0.468167
43.78,-0.5443,0.633077,0.333576
43.8,-0.511281,-0.294425,0.594792
43.82,-0.121091,-0.197155,0.577713
43.84,-0.326327,0.191186,0.89269
43.86,-0.274123,0.344346,0.789154
43.88,0.110552,0.319746,0.616936
43.9,-0.149037,0.108941,0.71992
43.92,0.211902,0.065305,0.56927
43.94,0.562049,-0.542661,0.637536
43.96,0.471027,0.208069,0.140483
43.98,0.699366,0.475753,0.128149
44.0,0.741263,1.32446,-0.021175
44.02,0.644298,3.073005,-0.315363
44.04,0.682109,4.368526,-0.455155
44.06,0.87311,4.244748,-0.65549
44.08,0.678745,3.668108,-0.809625
44.1,0.343747,2.689686,-0.631321
44.12,0.163221,0.843838,-0.569642
44.14,0.215065,0.493858,-0.932266
44.16,-0.265664,0.179936,-0.713174
44.18,-0.164192,0.983508,-0.543839
44.2,-0.309706,0.868717,-0.37689
44.22,-0.396322,2.011414,-0.415624
44.24,-0.647255,1.353471,-0.378183
44.26,-0.3053,1.712118,-0.466999
44.28,-0.668877,1.423968,0.294076
44.3,-0.533928,1.018948,0.310094
44.32,-0.258371,0.836429,0.316008
44.34,-0.45242,0.539305,0.917452
44.36,-0.446769,0.067225,0.733548
44.38,-0.471202,0.076945,0.636384
44.4,-0.285539,-0.277422,0.922384
44.42,-0.043985,-0.326663,0.905974
44.44,-0.114209,0.283303,0.902226
44.46,0.268067,0.120979,0.514478
44.48,-0.076745,0.044278,0.365233
44.5,0.381141,-0.215234,0.530185
44.52,0.529928,0.049692,0.104126
44.54,0.592961,1.051338,0.106453
44.56,0.475134,1.962685,-0.14251
44.58,0.519391,3.006943,-0.277329
44.6,0.466539,4.298148,-0.746159
44.62,0.674588,4.274995,-0.570081
44.64,0.705956,3.749393,-0.590989
44.66,0.235066,2.075307,-0.718376
44.68,0.316148,1.054905,-0.67454
44.7,0.247969,0.753873,-0.667777
44.72,-0.08914,0.403154,-0.746337
44.74,-0.057897,0.633764,-0.661385
44.76,-0.298399,1.046239,-0.479593
44.78,-0.228276,1.91809,-0.242262
44.8,-0.521158,2.042303,-0.44421
44.82,-0.473965,1.608865,-0.134548
44.84,-0.285823,1.309005,0.165331
44.86,-0.511359,0.943792,0.098102
44.88,-0.537148,0.475274,0.444803
44.9,-0.546378,0.353373,0.65724
44.92,-0.699543,0.150285,0.964842
44.94,-0.662765,-0.148969,0.665674
44.96,-0.56017,-0.355595,0.654994
44.98,0.03778,-0.070951,0.648027
45.0,-0.025191,0.098299,0.809652
45.02,0.140926,0.532553,0.687892
45.04,0.327291,-0.081267,0.397322
45.06,0.201947,-0.14522,0.46066
45.08,0.496062,0.26865,0.157674
45.1,0.701779,1.024727,0.036976
45.12,0.629757,2.321569,-0.261671
45.14,0.230416,3.183912,-0.267789
45.16,0.496476,4.367522,-0.734538
45.18,0.416222,4.273503,-0.602921
45.2,0.30049,2.915208,-0.42067
45.22,0.327295,1.793033,-0.975687
45.24,0.13145,0.808209,-0.972252
45.26,0.13341,0.234148,-0.895879
45.28,-0.134812,0.17272,-0.965536
45.3,-0.131182,0.611486,-0.664013
45.32,-0.297595,1.318022,-0.389382
45.34,-0.485393,1.404623,-0.330997
45.36,-0.352569,1.730486,-0.200811
45.38,-0.578247,1.63558,0.083471
45.4,-0.649994,1.419192,0.230098
45.42,-0.277034,0.706787,0.511604
45.44,-0.4588,0.224757,0.577861
45.46,-0.437625,0.095911,0.25254
45.48,-0.340704,-0.174264,0.692916
45.5,-0.618864,0.146586,0.503855
45.52,-0.322941,-0.105207,0.798956
45.54,-0.327475,0.093672,0.852553
45.56,-0.024319,-0.055988,0.307313
45.58,0.404556,-0.038939,0.720883
45.6,0.316502,0.046728,0.598941
45.62,0.303686,0.356184,0.578442
45.64,0.519937,0.472038,0.317896
45.66,0.617045,1.208614,-0.059577
45.68,0.610782,2.678011,-0.263091
45.7,0.717318,4.227225,-0.268289
45.72,0.565694,4.607048,-0.574951
45.74,0.354183,3.912401,-0.839583
45.76,0.586692,2.747453,-1.004953
45.78,0.41698,1.630147,-0.737986
45.8,0.019698,0.505487,-0.535496
45.82,-0.000568,0.533507,-0.756833
45.84,-0.253058,0.26111,-0.636971
45.86,-0.224745,0.852719,-0.454782
45.88,-0.54562,1.335718,-0.303975
45.9,-0.284254,1.640134,-0.253477
45.92,-0.404699,1.620589,-0.373226
45.94,-0.430918,1.611005,0.301339
45.96,-0.690839,1.399044,0.331556
45.98,-0.52379,0.76259,0.233255
46.0,-0.614422,0.302919,0.527445
46.02,-0.67147,0.228486,0.913542
46.04,-0.56388,0.17358,0.451901
46.06,-0.252643,0.073714,0.650745
46.08,-0.124109,0.026517,1.070301
46.1,-0.058223,0.080228,0.748191
46.12,-0.108101,0.521779,0.729255
46.14,0.23844,0.026559,0.377865
46.16,0.111097,-0.284768,0.661597
46.18,0.496907,0.136156,0.090766
46.2,0.381961,0.613105,-0.053288
46.22,0.696732,1.364933,-0.090771
46.24,0.581095,2.396317,-0.105008
46.26,0.602198,3.618947,-0.451339
46.28,0.51569,4.286511,-0.486687
46.3,0.687265,3.906952,-0.869522
46.32,0.319934,2.142016,-0.713103
46.34,0.165369,1.379935,-0.67049
46.36,0.324298,0.663517,-0.836221
46.38,-0.183002,0.875324,-0.433042
46.4,-0.089207,0.705263,-0.864521
46.42,-0.264992,1.010361,-0.672835
46.44,-0.064232,1.501508,-0.54009
46.46,-0.493396,1.791639,-0.52548
46.48,-0.44219,1.768719,0.022856
46.5,-0.517327,1.393016,-0.031882
46.52,-0.389758,1.185082,0.334955
46.54,-0.5052,0.649201,0.24585
46.56,-0.290761,0.302103,0.746936
46.58,-0.511734,0.367866,0.539155
46.6,-0.608159,-0.002951,0.67804
46.62,-0.203022,0.084799,0.56151
46.64,-0.289424,-0.275626,0.683838
46.66,-0.059143,-0.123295,0.933202
46.68,0.152894,-0.167668,0.874808
46.7,0.357489,0.05331,0.515775
46.72,0.630875,0.229695,0.268843
46.74,0.466748,0.101023,0.402072
46.76,0.367827,0.660571,-0.000666
46.78,0.647175,1.580593,-0.087437
46.8,0.276215,3.30962,-0.667505
46.82,0.618523,4.298239,-0.502135
46.84,0.719958,4.662382,-0.407035
46.86,0.659928,3.643566,-0.736838
46.88,0.439114,2.45853,-0.765061
46.9,-0.071088,0.783421,-0.525427
46.92,0.040302,0.419006,-0.652225
46.94,0.16465,0.565279,-0.729902
46.96,-0.42334,1.135896,-0.727781
46.98,-0.071384,1.131934,-0.636438
47.0,-0.392731,1.490502,-0.16537
47.02,-0.646507,1.856052,0.022104
47.04,-0.605812,1.750039,-0.248128
47.06,-0.332394,1.211664,0.205432
47.08,-0.894561,0.826271,0.316877
47.1,-0.756418,0.532329,0.243059
47.12,-0.535804,0.050277,0.422923
47.14,-0.441089,-0.262339,0.784938
47.16,-0.510701,0.360634,0.68458
47.18,-0.408054,0.03368,0.947198
47.2,-0.514558,-0.125351,0.979822
47.22,-0.171054,-0.243305,0.505775
47.24,0.067916,-0.247776,0.72704
47.26,0.023282,-0.07466,0.512661
47.28,0.27343,0.048926,0.251159
47.3,0.328811,0.593588,0.293224
47.32,0.599669,1.178075,0.112474
47.34,0.537141,2.190331,-0.165289
47.36,0.861784,3.475689,-0.295305
47.38,0.820842,4.551476,-0.566138
47.4,0.614648,4.068823,-0.632739
47.42,0.498106,3.322382,-0.725043
47.44,0.233307,2.031414,-0.685827
47.46,0.161086,0.937211,-0.724954
47.48,0.208424,0.555824,-0.716765
47.5,0.090627,0.628829,-0.668296
47.52,-0.210825,0.840985,-0.748314
47.54,-0.349937,1.271029,-0.5177
47.56,-0.478097,1.712658,-0.491429
47.58,-0.402617,1.529628,-0.012028
47.6,-0.469747,1.787889,-0.029179
47.62,-0.785562,1.012487,0.159288
47.64,-0.655606,0.964972,0.476471
47.66,-0.520616,0.313694,0.572103
47.68,-0.627786,0.319292,0.698524
47.7,-0.540214,0.387193,0.65856
47.72,-0.360342,0.28619,0.802502
47.74,-0.373367,-0.060795,0.834429
47.76,-0.186352,-0.099511,0.926296
47.78,-0.013961,0.348317,0.704653
47.8,-0.003922,-0.043851,0.775898
47.82,0.188935,0.253365,0.512302
47.84,0.44752,-0.013849,0.365092
47.86,0.480077,0.656219,0.121024
47.88,0.314784,0.951031,-0.090092
47.9,0.684826,2.193907,-0.314871
47.92,0.553901,3.704044,-0.352195
47.94,0.386645,4.408887,-0.350048
47.96,0.588285,4.239042,-0.73558
47.98,0.410353,2.745418,-0.633387
48.0,0.479311,1.637077,-0.836094
48.02,0.109741,0.768992,-0.549896
48.04,-0.002753,0.495282,-0.643633
48.06,-0.044749,0.266802,-0.669552
48.08,0.065241,0.893296,-0.629652
48.1,-0.296694,0.874281,-0.448174
48.12,-0.471899,1.484079,-0.157157
48.14,-0.632808,1.818989,-0.357138
48.16,-0.504627,1.353268,0.041591
48.18,-0.574407,1.396672,-0.007188
48.2,-0.664512,0.638617,0.465256
48.22,-0.834716,0.356238,0.581569
48.24,-0.495999,-0.109308,0.801116
48.26,-0.433655,0.27546,0.663948
48.28,-0.335024,0.063739,0.717783
48.3,0.110979,-0.047823,0.850538
48.32,-0.186592,-0.109659,0.753272
48.34,-0.062164,-0.188676,0.716829
48.36,0.11579,0.433259,0.583611
48.38,0.203167,0.165666,0.742164
48.4,0.170086,0.42163,0.165037
48.42,0.424703,0.287494,0.081157
48.44,0.352504,1.280157,-0.079051
48.46,0.572329,2.73044,-0.167345
48.48,0.585904,4.21243,-0.349872
48.5,0.75142,4.526784,-0.619888
48.52,0.310837,3.396931,-0.71111
48.54,0.258845,2.685338,-0.543312
48.56,-0.011071,1.572564,-1.014583
48.58,-0.071309,1.119932,-0.685583
48.6,-0.370791,0.706657,-0.804159
48.62,0.163698,0.400824,-0.672253
48.64,-0.174934,0.542431,-0.578607
48.66,-0.195597,1.202857,-0.384619
48.68,-0.322955,1.72507,-0.135271
48.7,-0.410537,2.110986,-0.092844
48.72,-0.409772,1.534364,0.150092
48.74,-0.544871,1.238048,0.337571
48.76,-0.643709,0.647241,0.122323
48.78,-0.53158,0.135851,0.423431
48.8,-0.56414,0.293248,0.744099
48.82,-0.352196,0.023629,0.785432
48.84,-0.448815,0.326179,1.033892
48.86,-0.282649,-0.243594,0.62384
48.88,-0.199416,-0.185354,0.80999
48.9,0.102372,0.171376,0.719039
48.92,0.238469,-0.04827,0.818386
48.94,0.569465,-0.098793,0.492258
48.96,0.393347,0.180997,0.202313
48.98,0.34205,0.653256,0.253127
49.0,0.77706,1.844616,-0.047094
49.02,0.799481,2.971948,-0.264072
49.04,0.395115,4.398141,-0.258198
49.06,0.417846,4.220574,-0.254933
49.08,0.532261,3.496088,-0.715366
49.1,0.497211,2.601664,-0.629087
49.12,0.543458,1.363857,-0.72557
49.14,0.361813,0.478328,-0.88384
49.16,-0.166636,0.597166,-0.86348
49.18,-0.051959,0.674984,-0.73238
49.2,-0.281517,1.252296,-0.327068
49.22,-0.403265,1.326617,-0.140766
49.24,-0.428995,1.650105,-0.317395
49.26,-0.393882,1.744238,-0.077947
49.28,-0.768517,1.326321,0.255577
49.3,-0.535938,1.250731,0.009395
49.32,-0.6793,0.686653,0.527868
49.34,-0.24282,0.353099,0.434257
49.36,-0.603845,-0.136101,0.881587
49.38,-0.422613,-0.081525,0.929206
49.4,-0.087054,-0.0497,0.71792
49.42,-0.120128,-0.334959,0.868861
49.44,0.071742,0.037622,0.858105
49.46,0.107489,0.037334,0.879121
49.48,0.251668,0.342135,0.684839
49.5,0.313158,0.073976,0.311512
49.52,0.635084,0.860754,0.210613
49.54,0.57394,0.971501,0.085887
49.56,0.554355,2.057563,-0.327888
49.58,0.468577,3.335925,-0.273511
49.6,0.61925,4.440881,-0.264471
49.62,0.391555,4.25129,-0.420838
49.64,0.494512,3.476225,-0.508625
49.66,0.113126,2.391191,-0.733707
49.68,0.084552,1.269463,-0.527883
49.7,0.375121,0.459806,-0.686595
49.72,0.095628,0.193094,-0.360046
49.74,-0.268784,1.145276,-0.664277
49.76,-0.2088,1.102255,-0.331758
49.78,-0.09632,1.599934,-0.489648
49.8,-0.567054,1.922246,-0.563615
49.82,-0.777507,1.72279,-0.005821
49.84,-0.655415,1.306822,-0.129859
49.86,-0.658486,0.917844,0.346083
49.88,-0.500244,0.154117,0.695407
49.9,-0.859651,0.36541,0.528054
49.92,-0.324235,0.216746,0.671815
49.94,-0.423638,-0.296882,0.75562
49.96,-0.371886,-0.178183,0.631322
49.98,-0.133075,-0.081889,0.918569
50.0,-0.08127,-0.297586,0.61834
50.02,0.138442,-0.362072,0.845327
50.04,0.226877,-0.002638,0.545779
50.06,0.475815,0.243829,0.263955
50.08,0.363444,0.788171,-0.106172
50.1,0.390628,0.888326,0.166742
50.12,0.62812,2.284783,-0.279456
50.14,0.647656,3.380664,-0.40526
50.16,0.468513,4.290588,-0.627605
50.18,0.567451,4.30828,-0.732236
50.2,0.392557,3.230917,-0.687767
50.22,0.579622,1.762355,-0.72628
50.24,0.347483,0.663309,-0.962866
50.26,-0.08689,0.546914,-0.814603
50.28,0.022691,0.528964,-0.698295
50.3,-0.05475,0.736488,-0.52431
50.32,-0.18464,0.973677,-0.547166
50.34,-0.156408,2.352836,-0.367004
50.36,-0.477254,1.471388,-0.174113
50.38,-0.559418,1.552776,0.253716
50.4,-0.557846,1.099364,0.004014
50.42,-0.489305,0.724364,0.198687
50.44,-0.832275,0.442448,0.582256
50.46,-0.407617,0.265786,0.868541
50.48,-0.630888,0.123507,0.775378
50.5,-0.598787,-0.010332,0.614853
50.52,-0.200983,-0.159642,0.897914
50.54,0.132838,-0.04228,0.682578
50.56,-0.152251,0.079959,0.581295
50.58,0.303266,0.338091,0.883279
50.6,0.562093,0.057754,0.564688
50.62,0.281641,-0.113527,0.453184
50.64,0.275863,0.701587,0.041706
50.66,0.523852,1.630738,0.029934
50.68,0.668504,2.471314,-0.059144
50.7,0.559435,3.648419,-0.505677
50.72,0.340391,4.241408,-0.408031
50.74,0.509512,3.872937,-0.516492
50.76,0.469687,2.931747,-0.876348
50.78,0.270815,1.627423,-0.824304
50.8,0.371765,0.883692,-0.57516
50.82,0.136005,0.314124,-0.768394
50.84,0.303833,0.773143,-0.734332
50.86,-0.071415,0.868195,-0.659212
50.88,-0.132504,1.433158,-0.339462
50.9,-0.148586,1.596294,-0.277301
50.92,-0.355593,1.954677,-0.207666
50.94,-0.552884,1.985216,-0.055228
50.96,-0.524563,1.298738,-0.007794
50.98,-0.500196,0.488123,0.407268
51.0,-0.385427,0.302341,0.296067
51.02,-0.518061,0.175423,0.664315
51.04,-0.398135,0.124163,0.515975
51.06,-0.166714,-0.412142,0.734072
51.08,-0.085908,-0.147147,0.581344
51.1,-0.188098,-0.096105,1.070838
51.12,-0.163928,0.085586,0.671783
51.14,0.070166,-0.266777,0.419658
51.16,0.366576,0.185225,0.660693
51.18,0.278213,-0.221193,0.391767
51.2,0.585587,0.870861,-0.152263
51.22,0.790296,1.551905,0.254138
51.24,0.564767,3.112144,-0.313309
51.26,0.918759,3.959432,-0.62017
51.28,0.601537,4.721775,-0.348924
51.3,0.4975,3.917394,-0.659622
51.32,0.623536,2.747134,-0.818694
51.34,0.460978,1.320717,-0.612532
51.36,0.135725,0.64033,-0.883185
51.38,-0.174419,0.196076,-0.595729
51.4,0.0178,0.460717,-0.618125
51.42,-0.201795,1.159572,-0.650755
51.44,-0.329274,1.208958,-0.274885
51.46,-0.353552,1.766639,0.080038
51.48,-0.337669,2.062603,-0.061998
51.5,-0.647609,1.615133,0.076409
51.52,-0.648485,1.337278,0.198943
51.54,-0.556099,0.692979,0.185288
51.56,-0.480109,0.495541,0.561953
51.58,-0.459509,0.083082,0.575799
51.6,-0.504481,-0.306588,0.831333
51.62,-0.501048,-0.073239,0.480745
51.64,-0.277783,0.113067,0.809857
51.66,-0.040504,0.048803,0.504682
51.68,0.221183,-0.081596,0.686411
51.7,0.286375,-0.516779,0.783893
51.72,0.289363,0.181687,0.378469
51.74,0.350051,0.531397,0.087332
51.76,0.566147,0.681859,0.169399
51.78,0.709962,1.92929,-0.004989
51.8,0.508866,3.090283,-0.214777
51.82,0.77263,4.34239,-0.455724
51.84,0.586828,4.619527,-0.49779
51.86,0.624762,3.497802,-0.543676
51.88,0.346019,2.257182,-0.670711
51.9,0.089637,1.068331,-0.754717
51.92,0.188711,0.707305,-1.142361
51.94,-0.219259,0.652465,-0.640574
51.96,0.18689,0.669005,-0.491333
51.98,0.099113,0.646488,-0.804781
52.0,-0.427396,1.240136,-0.185725
52.02,-0.492414,1.636639,-0.063453
52.04,-0.431505,1.626293,0.030527
52.06,-0.71745,1.298795,0.285306
52.08,-0.726305,0.898736,0.21431
52.1,-0.673695,0.074314,0.210215
52.12,-0.526498,0.561902,0.684762
52.14,-0.558818,0.09301,0.438607
52.16,-0.426727,-0.006821,0.674676
52.18,-0.186507,0.090409,0.88028
52.2,0.181213,0.109934,0.495536
52.22,-0.224457,-0.01143,0.610834
52.24,0.081945,0.286237,0.671777
52.26,0.067058,0.306853,0.511065
52.28,0.356898,0.139093,0.472642
52.3,0.351942,0.359993,0.416175
52.32,0.721055,0.803293,0.054317
52.34,0.811703,2.022282,-0.329979
52.36,0.50278,3.553283,-0.317695
52.38,0.592212,4.438607,-0.502356
52.4,0.618152,4.590189,-0.531748
52.42,0.550512,3.519017,-0.59064
52.44,0.546419,1.547137,-0.763957
52.46,0.322564,0.914619,-0.926895
52.48,0.114656,0.337352,-0.73733
52.5,0.101596,0.436002,-0.577279
52.52,-0.213239,0.654084,-0.636245
52.54,-0.322351,1.401178,-0.55249
52.56,-0.296649,1.788289,-0.622362
52.58,-0.4799,1.819713,-0.487339
52.6,-0.534786,1.656658,-0.248157
52.62,-0.386835,1.371438,-0.18966
52.64,-0.671341,0.834745,0.303855
52.66,-0.697431,0.291516,0.5143
52.68,-0.681207,0.432009,0.682003
52.7,-0.426791,-0.018648,0.726422
52.72,-0.35583,0.061714,0.5333
52.74,-0.249686,-0.446401,0.81806
52.76,0.250646,-0.192426,0.662658
52.78,0.139509,-0.167784,0.573971
52.8,0.113745,0.035737,0.766508
52.82,0.205824,-0.090637,0.471751
52.84,0.282174,0.191124,0.5654
52.86,0.356245,0.215291,0.180368
52.88,0.461838,0.885672,-0.188134
52.9,0.310933,2.35942,-0.279247
52.92,0.867877,3.786804,-0.49235
52.94,0.414048,4.378315,-0.697271
52.96,0.51761,4.382423,-0.669929
52.98,0.348254,2.600836,-0.939908
53.0,0.365525,1.656918,-0.750897
53.02,0.020992,0.967376,-0.87534
53.04,-0.171451,0.229648,-0.876385
53.06,-0.041424,0.195688,-0.588884
53.08,-0.166067,1.032381,-0.408474
53.1,-0.333393,1.173015,-0.409172
53.12,-0.660234,1.882333,-0.351218
53.14,-0.553884,1.572447,-0.367367
53.16,-0.601572,1.726835,0.005594
53.18,-0.937945,1.111898,0.264542
53.2,-0.323559,0.773433,0.414263
53.22,-0.574547,0.353863,0.335922
53.24,-0.659742,-0.070482,0.70367
53.26,-0.314863,0.037906,0.631853
53.28,-0.188946,0.467692,0.521383
53.3,-0.136896,0.034052,0.847873
53.32,0.01369,0.309286,0.75629
53.34,0.368136,-0.23483,0.825487
53.36,-0.036146,-0.2759,0.67389
53.38,0.410164,-0.073419,0.563592
53.4,0.301774,0.398451,0.10182
53.42,0.529396,0.623017,0.183089
53.44,0.560802,1.377603,-0.414676
53.46,0.374155,2.879124,-0.102804
53.48,0.801356,3.965497,-0.122001
53.5,0.549752,4.70668,-0.594238
53.52,0.431887,4.136509,-0.863156
53.54,0.660934,3.058543,-0.736482
53.56,0.534625,1.330785,-0.824548
53.58,0.242409,0.561447,-0.693484
53.6,0.209184,0.568475,-0.847022
53.62,-0.288714,0.669473,-0.754947
53.64,-0.435091,0.715812,-0.64069
53.66,-0.086552,1.470414,-0.595402
53.68,-0.583511,1.522234,-0.458381
53.7,-0.482563,2.010545,0.27421
53.72,-0.300989,1.4667,0.189529
53.74,-0.58138,1.497914,0.3036
53.76,-0.670464,0.904275,0.273908
53.78,-0.660067,0.307734,0.498849
53.8,-0.818898,0.364851,1.058397
53.82,-0.607478,0.330361,0.488569
53.84,-0.327446,-0.147499,0.818871
53.86,-0.114099,-0.253622,0.773298
53.88,0.050339,-0.184596,0.950321
53.9,0.267934,-0.09305,0.904718
53.92,-0.084758,-0.111244,0.664651
53.94,0.469786,0.279795,0.593851
53.96,0.438096,0.371261,0.291217
53.98,0.294306,0.888674,0.197303
54.0,0.551712,1.539986,0.223463
54.02,0.45793,3.002076,-0.350884
54.04,0.586102,4.388026,-0.348607
54.06,0.514439,4.634719,-0.413965
54.08,0.488308,3.625397,-0.777868
54.1,0.126731,2.696956,-0.856711
54.12,0.128307,1.048545,-0.964227
54.14,0.344715,0.561159,-0.942638
54.16,-0.075673,0.24408,-0.58954
54.18,-0.304409,0.670817,-0.608329
54.2,-0.165646,1.099404,-0.591295
54.22,-0.692672,1.479337,-0.504576
54.24,-0.640634,2.05106,-0.079249
54.26,-0.578105,1.833027,-0.091408
54.28,-0.858583,1.396003,0.219191
54.3,-0.615439,0.849442,0.434322
54.32,-0.539613,0.392682,0.341849
54.34,-0.618412,0.116149,0.682043
54.36,-0.571114,0.159285,0.947512
54.38,-0.49998,-0.173854,0.757306
54.4,-0.35674,-0.052898,0.659032
54.42,-0.39618,-0.075229,0.599942
54.44,-0.195383,0.56872,1.115026
54.46,0.46152,-0.058797,0.506185
54.48,0.318027,-0.188644,0.514698
54.5,0.21283,0.261199,0.397046
54.52,0.501044,0.184181,0.219081
54.54,0.257442,0.854158,0.025053
54.56,0.641726,1.836304,-0.257677
54.58,0.611306,3.580747,-0.305096
54.6,0.856713,3.823401,-0.574055
54.62,0.508765,4.120739,-0.992735
54.64,0.488179,3.239693,-0.810778
54.66,0.366935,2.049379,-0.856653
54.68,0.36866,0.869661,-0.627096
54.7,0.332851,0.19356,-0.922427
54.72,0.153498,0.212262,-0.830961
54.74,-0.096177,0.932457,-0.483723
54.76,-0.270044,1.261309,-0.491963
54.78,-0.120551,1.561117,-0.415892
54.8,-0.491866,1.529184,-0.424753
54.82,-0.939807,2.014752,0.242224
54.84,-0.841287,1.562854,0.188684
54.86,-0.630183,1.073076,0.286992
54.88,-0.188679,0.725181,0.342487
54.9,-0.705772,0.537944,0.555793
54.92,-0.50426,0.136162,0.710201
54.94,-0.203179,-0.152627,0.424145
54.96,-0.345724,-0.148539,0.703355
54.98,-0.384073,-0.186057,0.569608
55.0,0.143692,-0.217091,0.702407
55.02,0.350128,-0.063747,0.704365
55.04,0.413226,0.1399,0.439077
55.06,0.220326,0.370964,0.406274
55.08,0.364082,0.324253,0.202535
55.1,0.276233,1.162725,0.188526
55.12,0.488005,2.053976,-0.210091
55.14,0.570167,3.97741,-0.193222
55.16,0.609868,4.313197,-0.465433
55.18,0.508654,4.016862,-0.673022
55.2,0.528476,2.932008,-0.907188
55.22,0.341197,1.73507,-1.032632
55.24,0.427013,1.09883,-0.486885
55.26,0.051307,0.579502,-0.600354
55.28,0.066232,0.734898,-0.704799
55.3,-0.222242,0.911383,-0.562429
55.32,-0.173643,1.469856,-0.487416
55.34,-0.420414,1.870753,-0.382636
55.36,-0.604046,1.989159,-0.510944
55.38,-0.38108,1.835615,-0.011684
55.4,-0.418049,1.218107,0.212983
55.42,-0.814996,0.604228,0.405837
55.44,-0.640914,0.240408,0.632169
55.46,-0.541635,0.084407,0.597223
55.48,-0.22689,0.300738,0.726619
55.5,-0.256162,-0.088293,1.049135
